A 12 25 	22844.117252780	4.243e+00	2
A 14 14 	22850.039363046	3.002e+00	2
A 15 0 	22858.286760324	3.001e+00	1
A 15 1 	22862.354951083	3.001e+00	1
A 15 2 	22868.223001849	3.002e+00	1
A 15 3 	22876.038329835	3.001e+00	2
A 15 4 	22887.521906169	3.002e+00	3
A 14 15 	22888.963129188	4.243e+00	2
A 13 21 	22890.345780446	4.243e+00	2
A 15 5 	22900.285106077	3.002e+00	4
A 12 26 	22909.641321194	4.243e+00	2
A 15 6 	22916.320393411	3.002e+00	4
A 14 16 	22931.072891835	4.243e+00	2
A 15 7 	22934.603049235	3.002e+00	4
A 13 22 	22945.351113399	4.243e+00	2
A 15 8 	22955.579327797	3.002e+00	4
A 14 17 	22975.039894244	4.243e+00	2
A 12 27 	22976.959475440	4.243e+00	2
A 15 9 	22979.080229723	3.002e+00	4
A 13 23 	23004.188221616	4.243e+00	2
A 15 10 	23006.453650433	3.002e+00	4
A 14 18 	23021.407972507	4.243e+00	2
A 15 11 	23034.588656636	3.002e+00	3
A 12 28 	23046.488703881	4.243e+00	1
A 13 24 	23064.341878906	4.243e+00	2
A 15 12 	23066.334531081	3.002e+00	4
A 14 19 	23070.114847464	4.243e+00	2
A 15 13 	23099.980034059	3.002e+00	3
A 14 20 	23120.926457407	4.243e+00	2
A 13 25 	23128.467252780	4.243e+00	2
A 15 14 	23136.426863990	3.002e+00	4
A 16 3 	23163.773005437	3.002e+00	1
A 16 4 	23174.079328337	3.002e+00	1
A 14 21 	23174.995780446	4.243e+00	2
A 15 15 	23175.581735692	3.002e+00	4
A 16 5 	23186.436335846	3.002e+00	1
A 13 26 	23192.491321194	4.243e+00	2
A 16 6 	23202.691582681	3.002e+00	2
A 15 16 	23216.503508963	4.243e+00	4
A 16 7 	23221.117644162	3.002e+00	2
A 14 22 	23229.601113399	4.243e+00	2
A 16 8 	23242.163564467	3.002e+00	2
A 13 27 	23258.509475440	4.243e+00	2
A 15 17 	23260.087151440	4.243e+00	4
A 16 9 	23265.849731601	3.002e+00	2
A 14 23 	23286.538221616	4.243e+00	2
A 16 10 	23292.304970166	3.002e+00	2
A 15 18 	23305.510683577	4.243e+00	4
A 16 11 	23320.181969669	3.002e+00	2
A 13 28 	23324.788703881	4.243e+00	1
A 14 24 	23347.941878906	4.243e+00	2
A 16 12 	23351.540122551	3.002e+00	2
A 15 19 	23353.686611082	4.243e+00	4
A 16 13 	23384.504370156	3.002e+00	2
A 13 29 	23392.180356580	4.243e+00	1
A 15 20 	23404.315528372	4.243e+00	3
A 14 25 	23410.417252780	4.243e+00	2
A 16 14 	23420.264364935	3.164e+00	2
A 17 2 	23440.270111320	3.002e+00	1
A 17 3 	23448.373005437	3.002e+00	1
A 15 21 	23457.331621904	4.243e+00	3
A 17 4 	23457.574719828	3.002e+00	2
A 16 15 	23458.300342196	3.002e+00	2
A 17 5 	23471.154670642	3.002e+00	2
A 14 26 	23474.241321194	4.243e+00	2
A 17 6 	23487.291582681	3.002e+00	2
A 16 16 	23498.835133191	4.243e+00	1
A 17 7 	23505.017644162	3.002e+00	2
A 15 22 	23511.951113399	4.243e+00	2
A 17 8 	23525.963564467	3.002e+00	2
A 14 27 	23541.009475440	4.243e+00	2
A 17 9 	23548.949731601	3.002e+00	2
A 15 23 	23569.688221616	4.243e+00	2
A 17 10 	23575.104970166	3.002e+00	2
A 17 11 	23602.731969669	3.002e+00	2
A 14 28 	23608.188703881	4.243e+00	1
A 15 24 	23628.141878906	4.243e+00	2
A 17 12 	23633.440122551	3.002e+00	2
A 17 13 	23666.254370156	3.002e+00	2
A 14 29 	23677.580356580	4.243e+00	1
A 15 25 	23690.417252780	4.243e+00	2
A 17 14 	23701.714364935	3.164e+00	2
A 18 3 	23730.473005437	3.002e+00	1
A 17 15 	23739.450342196	3.002e+00	2
A 18 4 	23741.279328337	3.002e+00	1
A 15 26 	23752.791321194	4.243e+00	2
A 18 5 	23753.154670642	3.002e+00	2
A 18 6 	23768.041582681	3.002e+00	2
A 17 16 	23779.634126091	4.243e+00	2
A 18 7 	23785.817644162	3.002e+00	2
A 18 8 	23806.463564467	3.002e+00	2
A 15 27 	23818.938594300	4.243e+00	1
A 17 17 	23822.784408636	4.243e+00	2
A 18 9 	23828.899731601	3.002e+00	2
A 18 10 	23854.554970166	3.002e+00	2
A 17 18 	23866.863394647	4.243e+00	2
A 18 11 	23881.481969669	3.002e+00	2
A 15 28 	23885.088703881	4.243e+00	1
A 18 12 	23912.590122551	3.002e+00	2
A 17 19 	23913.508374700	4.243e+00	2
A 18 13 	23944.554370156	3.002e+00	2
A 17 20 	23962.981438369	4.243e+00	2
A 18 14 	23979.614364935	3.164e+00	2
A 17 21 	24014.169955552	4.243e+00	2
A 18 15 	24017.250342196	3.002e+00	2
A 18 16 	24056.484126091	4.243e+00	2
A 17 22 	24067.742555061	4.243e+00	2
A 18 17 	24098.134408636	4.243e+00	2
A 17 23 	24122.589120657	4.243e+00	2
A 18 18 	24142.163394647	4.243e+00	2
A 17 24 	24183.666663792	4.243e+00	1
A 18 19 	24188.058374700	4.243e+00	2
A 18 20 	24236.531438369	4.243e+00	2
A 18 21 	24286.903304822	4.243e+00	1
A 18 22 	24338.069206436	4.243e+00	1
A 24 0 	25322.100000000	3.000e-01	1
A 24 1 	25324.400000000	3.000e-01	1
A 24 2 	25328.900000000	3.000e-01	1
A 24 3 	25335.800000000	3.000e-01	1
A 24 4 	25344.900000000	3.000e-01	1
A 24 5 	25356.300000000	3.000e-01	1
A 24 6 	25369.900000000	3.000e-01	1
A 24 7 	25385.900000000	3.000e-01	1
A 24 8 	25404.100000000	3.000e-01	1
A 24 9 	25424.500000000	3.000e-01	1
A 24 10 	25447.300000000	3.000e-01	1
A 25 0 	25570.100000000	5.000e-01	1
A 25 1 	25572.300000000	5.000e-01	1
A 25 2 	25576.800000000	5.000e-01	1
A 25 3 	25583.400000000	5.000e-01	1
A 25 4 	25592.300000000	5.000e-01	1
A 25 5 	25603.400000000	5.000e-01	1
A 25 6 	25616.800000000	5.000e-01	1
A 25 7 	25632.300000000	5.000e-01	1
A 25 8 	25650.100000000	5.000e-01	1
A 25 9 	25670.100000000	5.000e-01	1
A 25 10 	25692.300000000	5.000e-01	1
A 26 0 	25814.500000000	7.000e-01	1
A 26 1 	25816.700000000	7.000e-01	1
A 26 2 	25821.000000000	7.000e-01	1
A 26 3 	25827.500000000	7.000e-01	1
A 26 4 	25836.200000000	7.000e-01	1
A 26 5 	25847.000000000	7.000e-01	1
A 26 6 	25860.000000000	7.000e-01	1
A 26 7 	25875.100000000	7.000e-01	1
A 26 8 	25892.400000000	7.000e-01	1
A 26 9 	25911.900000000	7.000e-01	1
A 26 10 	25933.600000000	7.000e-01	1
A 27 0 	26055.100000000	4.000e-01	1
A 27 1 	26057.300000000	4.000e-01	1
A 27 2 	26061.600000000	4.000e-01	1
A 27 3 	26068.000000000	4.000e-01	1
A 27 4 	26076.600000000	4.000e-01	1
A 27 5 	26087.400000000	4.000e-01	1
A 27 6 	26100.300000000	4.000e-01	1
A 27 7 	26115.400000000	4.000e-01	1
A 27 8 	26132.600000000	4.000e-01	1
A 27 9 	26152.000000000	4.000e-01	1
A 27 10 	26173.500000000	4.000e-01	1
A 28 0 	26286.300000000	3.000e-01	1
A 28 1 	26288.400000000	3.000e-01	1
A 28 2 	26292.700000000	3.000e-01	1
A 28 3 	26299.100000000	3.000e-01	1
A 28 4 	26307.600000000	3.000e-01	1
A 28 5 	26318.200000000	3.000e-01	1
A 28 6 	26331.000000000	3.000e-01	1
A 28 7 	26345.900000000	3.000e-01	1
A 28 8 	26362.900000000	3.000e-01	1
A 28 9 	26382.000000000	3.000e-01	1
A 28 10 	26403.300000000	3.000e-01	1
A 29 0 	26507.600000000	9.000e-01	1
A 29 1 	26509.700000000	9.000e-01	1
A 29 2 	26513.800000000	9.000e-01	1
A 29 3 	26520.000000000	9.000e-01	1
A 29 4 	26528.300000000	9.000e-01	1
A 29 5 	26538.600000000	9.000e-01	1
A 29 6 	26551.100000000	9.000e-01	1
A 29 7 	26565.500000000	9.000e-01	1
A 29 8 	26582.100000000	9.000e-01	1
A 29 9 	26600.700000000	9.000e-01	1
A 29 10 	26621.400000000	9.000e-01	1
A 30 0 	26739.100000000	7.000e-01	1
A 30 1 	26741.100000000	7.000e-01	1
A 30 2 	26745.200000000	7.000e-01	1
A 30 3 	26751.200000000	7.000e-01	1
A 30 4 	26759.300000000	7.000e-01	1
A 30 5 	26769.400000000	7.000e-01	1
A 30 6 	26781.500000000	7.000e-01	1
A 30 7 	26795.600000000	7.000e-01	1
A 30 8 	26811.800000000	7.000e-01	1
A 30 9 	26829.900000000	7.000e-01	1
A 30 10 	26850.100000000	7.000e-01	1
A 31 0 	26957.200000000	8.000e-01	1
A 31 1 	26959.200000000	8.000e-01	1
A 31 2 	26963.100000000	8.000e-01	1
A 31 3 	26969.000000000	8.000e-01	1
A 31 4 	26976.900000000	8.000e-01	1
A 31 5 	26986.700000000	8.000e-01	1
A 31 6 	26998.500000000	8.000e-01	1
A 31 7 	27012.300000000	8.000e-01	1
A 31 8 	27028.000000000	8.000e-01	1
A 31 9 	27045.700000000	8.000e-01	1
A 31 10 	27065.400000000	8.000e-01	1
A 32 0 	27168.300000000	8.000e-01	1
A 32 1 	27170.200000000	8.000e-01	1
A 32 2 	27174.000000000	8.000e-01	1
A 32 3 	27179.700000000	8.000e-01	1
A 32 4 	27187.300000000	8.000e-01	1
B 0 1 	27194.121706150	5.000e-02	6
A 32 5 	27196.800000000	8.000e-01	1
B 0 2 	27200.210269937	8.660e-02	6
A 32 6 	27208.100000000	8.000e-01	1
B 0 3 	27209.257874786	8.660e-02	6
B 0 4 	27221.255757308	1.118e-01	6
A 32 7 	27221.400000000	8.000e-01	1
B 0 5 	27235.954856828	1.118e-01	6
A 32 8 	27236.600000000	8.000e-01	1
B 0 6 	27253.335880655	1.118e-01	6
A 32 9 	27253.700000000	8.000e-01	1
A 32 10 	27272.600000000	8.000e-01	1
B 0 7 	27273.059842321	1.118e-01	6
A 33 0 	27379.200000000	6.000e-01	1
A 33 1 	27381.000000000	6.000e-01	1
A 33 2 	27384.700000000	6.000e-01	1
A 33 3 	27390.300000000	6.000e-01	1
A 33 4 	27397.700000000	6.000e-01	1
A 33 5 	27406.900000000	6.000e-01	1
A 33 6 	27418.000000000	6.000e-01	1
A 33 7 	27430.900000000	6.000e-01	1
A 33 8 	27445.600000000	6.000e-01	1
A 33 9 	27462.200000000	6.000e-01	1
A 33 10 	27480.700000000	6.000e-01	1
A 34 0 	27588.000000000	5.000e-01	1
A 34 1 	27589.800000000	5.000e-01	1
A 34 2 	27593.400000000	5.000e-01	1
A 34 3 	27598.900000000	5.000e-01	1
A 34 4 	27606.100000000	5.000e-01	1
A 34 5 	27615.100000000	5.000e-01	1
A 34 6 	27626.000000000	5.000e-01	1
A 34 7 	27638.700000000	5.000e-01	1
A 34 8 	27653.100000000	5.000e-01	1
A 34 9 	27669.400000000	5.000e-01	1
A 34 10 	27687.500000000	5.000e-01	1
